event_id,event_time,user_id,ip_id,device_id,country,auth_method,login_success,is_fraud,fraud_confirmed_at
1488,2025-01-02 03:18:22.289919770,u_0045,public_ip_000,dev_u_0045_0,RU,sms,1,0,
8746,2025-01-02 03:25:13.271948799,u_0263,ip_u_0263_1,dev_u_0263_1,KZ,password,1,0,
13730,2025-01-02 03:35:21.746831505,u_0411,ip_u_0411_0,dev_u_0411_1,RU,sms,1,0,
15736,2025-01-02 03:36:21.493914810,u_0471,newip_015736,dev_u_0471_0,AM,password,1,0,
5378,2025-01-02 03:49:58.012294146,u_0160,ip_u_0160_1,dev_u_0160_1,RU,sms,1,0,
14444,2025-01-02 03:50:00.492034045,u_0432,ip_u_0432_1,dev_u_0432_0,RU,sms,0,0,
1007,2025-01-02 03:54:48.226156366,u_0030,ip_u_0030_0,dev_u_0030_0,RU,sms,1,0,
17885,2025-01-02 03:56:15.899888335,u_0299,attacker_ip_029,attacker_dev_010,US,password,1,1,2025-01-08 09:56:15.899888335
13367,2025-01-02 03:57:20.762181495,u_0400,ip_u_0400_0,dev_u_0400_0,RU,app,1,0,
17882,2025-01-02 03:57:32.899888335,u_0378,attacker_ip_029,attacker_dev_010,US,sms,0,1,2025-01-07 12:57:32.899888335
17880,2025-01-02 04:00:16.899888335,u_0326,attacker_ip_029,attacker_dev_010,US,sms,1,1,2025-01-08 22:00:16.899888335
17881,2025-01-02 04:03:27.899888335,u_0227,attacker_ip_029,attacker_dev_010,US,password,0,1,2025-01-03 19:03:27.899888335
17884,2025-01-02 04:05:32.899888335,u_0021,attacker_ip_029,attacker_dev_010,US,password,0,1,2025-01-08 08:05:32.899888335
17883,2025-01-02 04:05:59.899888335,u_0390,attacker_ip_029,attacker_dev_010,US,password,1,1,2025-01-08 22:05:59.899888335
12635,2025-01-02 04:20:39.232262324,u_0379,ip_u_0379_0,dev_u_0379_0,RU,password,1,0,
12736,2025-01-02 04:40:27.351543858,u_0381,public_ip_023,newdev_012736,GE,password,1,0,
11641,2025-01-02 04:42:15.656635212,u_0348,public_ip_024,dev_u_0348_1,US,password,1,0,
15056,2025-01-02 04:43:41.083773352,u_0450,ip_u_0450_0,dev_u_0450_0,RU,sms,1,0,
9250,2025-01-02 04:48:50.170320212,u_0278,ip_u_0278_0,dev_u_0278_0,RU,sms,1,0,
1336,2025-01-02 05:04:06.950704852,u_0040,ip_u_0040_0,dev_u_0040_1,NL,password,1,0,
10394,2025-01-02 05:18:39.507469639,u_0311,ip_u_0311_2,dev_u_0311_0,AM,password,1,0,
11850,2025-01-02 05:21:19.831692476,u_0355,ip_u_0355_0,dev_u_0355_0,BY,sms,1,0,
12272,2025-01-02 05:31:42.956279672,u_0367,public_ip_005,newdev_012272,RU,password,1,0,
1546,2025-01-02 05:31:52.430275222,u_0046,public_ip_033,dev_u_0046_0,RU,password,1,0,
5944,2025-01-02 05:32:29.327892806,u_0177,public_ip_046,dev_u_0177_0,AM,sms,1,0,
6445,2025-01-02 05:39:06.698340450,u_0192,newip_006445,dev_u_0192_0,RU,sms,1,0,
1608,2025-01-02 05:53:31.858163692,u_0048,ip_u_0048_1,dev_u_0048_0,RU,password,1,0,
10255,2025-01-02 05:53:45.563954041,u_0307,public_ip_045,dev_u_0307_0,RU,app,1,0,
7164,2025-01-02 05:54:51.618634025,u_0215,ip_u_0215_2,dev_u_0215_0,RU,password,1,0,
9592,2025-01-02 05:54:52.150081142,u_0288,public_ip_047,newdev_009592,AM,sms,1,0,
9515,2025-01-02 05:57:22.315819338,u_0286,newip_009515,dev_u_0286_0,RU,sms,1,0,
14936,2025-01-02 06:08:32.329116144,u_0446,ip_u_0446_1,dev_u_0446_1,BY,sms,1,0,
14300,2025-01-02 06:21:50.146720362,u_0428,ip_u_0428_1,dev_u_0428_0,KZ,password,1,0,
8353,2025-01-02 06:23:36.719701760,u_0250,ip_u_0250_1,dev_u_0250_1,RU,sms,1,0,
7784,2025-01-02 06:24:27.560571352,u_0233,ip_u_0233_1,dev_u_0233_0,KZ,app,1,0,
13933,2025-01-02 06:25:37.416804634,u_0417,public_ip_015,dev_u_0417_0,US,app,1,0,
4017,2025-01-02 06:41:04.923058628,u_0120,newip_004017,dev_u_0120_0,RU,password,1,0,
1800,2025-01-02 06:54:17.541198942,u_0054,ip_u_0054_2,dev_u_0054_1,RU,app,1,0,
7629,2025-01-02 06:54:52.338147271,u_0228,ip_u_0228_0,dev_u_0228_0,KZ,password,1,0,
3253,2025-01-02 07:05:31.600643579,u_0097,public_ip_011,dev_u_0097_0,RU,sms,1,0,
18006,2025-01-02 07:14:42.110590221,u_0071,attacker_ip_014,attacker_dev_009,TR,password,1,1,2025-01-05 21:14:42.110590221
18010,2025-01-02 07:16:18.110590221,u_0415,attacker_ip_014,attacker_dev_009,TR,password,1,1,2025-01-09 09:16:18.110590221
13574,2025-01-02 07:19:30.885953106,u_0407,ip_u_0407_2,dev_u_0407_0,RU,sms,1,0,
14651,2025-01-02 07:28:56.579455037,u_0438,ip_u_0438_2,dev_u_0438_0,RU,password,1,0,
8567,2025-01-02 07:33:39.010903217,u_0257,ip_u_0257_2,dev_u_0257_1,US,sms,1,0,
7089,2025-01-02 07:33:45.022944339,u_0212,newip_007089,dev_u_0212_0,RU,sms,1,0,
18008,2025-01-02 07:38:45.110590221,u_0237,attacker_ip_014,attacker_dev_009,TR,password,1,0,
18007,2025-01-02 07:42:37.110590221,u_0248,attacker_ip_014,attacker_dev_009,TR,password,0,1,2025-01-10 05:42:37.110590221
14976,2025-01-02 07:45:18.772674193,u_0447,public_ip_007,dev_u_0447_1,AM,app,0,0,
18009,2025-01-02 07:46:22.110590221,u_0400,attacker_ip_014,attacker_dev_009,TR,password,1,1,2025-01-07 17:46:22.110590221
9833,2025-01-02 08:02:10.133638877,u_0295,ip_u_0295_0,dev_u_0295_1,RU,app,0,0,
10871,2025-01-02 08:03:47.221741939,u_0325,ip_u_0325_2,dev_u_0325_0,RU,sms,1,0,
1446,2025-01-02 08:04:23.888167233,u_0044,ip_u_0044_1,newdev_001446,DE,password,1,0,
8431,2025-01-02 08:05:57.265947820,u_0253,public_ip_002,dev_u_0253_0,RU,sms,0,0,
8012,2025-01-02 08:18:11.932208369,u_0240,ip_u_0240_1,dev_u_0240_1,RU,sms,0,0,
158,2025-01-02 08:27:09.964513574,u_0005,ip_u_0005_0,dev_u_0005_2,RU,password,1,0,
4269,2025-01-02 08:32:38.508195965,u_0127,public_ip_015,dev_u_0127_0,RU,password,0,0,
12734,2025-01-02 08:38:52.636611310,u_0381,newip_012734,dev_u_0381_0,RU,password,1,0,
14676,2025-01-02 08:39:58.011579339,u_0439,ip_u_0439_0,newdev_014676,AM,password,1,0,
5110,2025-01-02 08:59:04.535299208,u_0153,public_ip_000,dev_u_0153_0,KZ,app,1,0,
7751,2025-01-02 09:03:32.600342800,u_0232,ip_u_0232_1,dev_u_0232_0,KZ,sms,1,0,
12283,2025-01-02 09:06:44.738856778,u_0368,ip_u_0368_1,dev_u_0368_0,US,password,1,0,
14233,2025-01-02 09:10:05.004203237,u_0426,ip_u_0426_1,dev_u_0426_0,RU,password,1,0,
8215,2025-01-02 09:28:06.437547976,u_0246,public_ip_000,newdev_008215,RU,password,1,0,
13907,2025-01-02 09:29:08.759277031,u_0416,ip_u_0416_0,dev_u_0416_0,BY,sms,1,0,
14778,2025-01-02 09:32:23.028643793,u_0442,ip_u_0442_2,dev_u_0442_1,KZ,password,1,0,
7027,2025-01-02 09:35:30.885750418,u_0210,ip_u_0210_1,dev_u_0210_0,RU,app,0,0,
6810,2025-01-02 09:36:25.837861564,u_0203,ip_u_0203_0,dev_u_0203_0,RU,sms,1,0,
5508,2025-01-02 09:37:59.890808710,u_0164,newip_005508,newdev_005508,AM,password,1,0,
11102,2025-01-02 09:38:23.673475016,u_0332,ip_u_0332_0,dev_u_0332_0,RU,password,1,0,
11173,2025-01-02 09:38:25.299979484,u_0334,ip_u_0334_2,dev_u_0334_0,KZ,password,1,0,
742,2025-01-02 09:41:55.303300452,u_0022,ip_u_0022_1,dev_u_0022_0,RU,password,1,0,
4286,2025-01-02 09:42:11.676081294,u_0128,ip_u_0128_0,dev_u_0128_0,AM,password,1,0,
13005,2025-01-02 09:46:47.727621269,u_0389,ip_u_0389_1,dev_u_0389_1,RU,sms,1,0,
13966,2025-01-02 09:46:58.656292911,u_0418,ip_u_0418_1,dev_u_0418_0,RU,sms,1,0,
11801,2025-01-02 10:09:23.027464694,u_0353,public_ip_026,dev_u_0353_1,KZ,password,1,0,
15029,2025-01-02 10:18:20.063767917,u_0449,ip_u_0449_1,dev_u_0449_2,TR,app,1,0,
16708,2025-01-02 10:34:35.096503456,u_0499,public_ip_047,dev_u_0499_1,RU,sms,1,0,
6339,2025-01-02 10:37:22.884062489,u_0188,ip_u_0188_0,dev_u_0188_0,RU,password,1,0,
4715,2025-01-02 10:47:54.459858300,u_0141,ip_u_0141_0,newdev_004715,RU,password,1,0,
3157,2025-01-02 11:02:39.369182872,u_0094,public_ip_036,dev_u_0094_1,BY,password,1,0,
4983,2025-01-02 11:34:28.625197145,u_0149,ip_u_0149_0,dev_u_0149_0,RU,app,1,0,
4953,2025-01-02 11:38:34.172920280,u_0148,ip_u_0148_1,dev_u_0148_0,AM,password,1,0,
5690,2025-01-02 11:41:30.954256000,u_0170,ip_u_0170_0,newdev_005690,RU,password,1,0,
6053,2025-01-02 11:51:44.719719372,u_0179,ip_u_0179_1,dev_u_0179_0,RU,app,1,0,
6410,2025-01-02 11:52:04.380304814,u_0191,ip_u_0191_1,dev_u_0191_0,RU,password,0,0,
16332,2025-01-02 11:55:26.604153537,u_0488,ip_u_0488_0,dev_u_0488_0,KZ,password,1,0,
7157,2025-01-02 12:09:07.560317440,u_0214,ip_u_0214_1,dev_u_0214_0,AM,app,1,0,
3278,2025-01-02 12:13:10.432761330,u_0098,ip_u_0098_2,dev_u_0098_0,KZ,sms,1,0,
6356,2025-01-02 12:25:28.231524973,u_0189,public_ip_000,dev_u_0189_0,RU,sms,1,0,
8842,2025-01-02 12:38:05.484654589,u_0266,ip_u_0266_0,dev_u_0266_0,RU,password,1,0,
9382,2025-01-02 12:41:43.524911182,u_0282,public_ip_015,dev_u_0282_0,AM,password,1,0,
4584,2025-01-02 12:42:52.543112966,u_0137,public_ip_008,dev_u_0137_0,AM,password,1,0,
11572,2025-01-02 12:50:14.020708957,u_0346,public_ip_049,dev_u_0346_1,NL,sms,1,0,
1417,2025-01-02 13:01:43.070121517,u_0042,ip_u_0042_0,newdev_001417,RU,sms,1,0,
10432,2025-01-02 13:09:59.819090436,u_0312,public_ip_008,dev_u_0312_0,RU,password,1,0,
4389,2025-01-02 13:14:09.608591207,u_0131,ip_u_0131_1,dev_u_0131_0,RU,password,1,0,
10530,2025-01-02 13:17:06.384408625,u_0315,ip_u_0315_1,dev_u_0315_0,RU,password,1,0,
699,2025-01-02 13:24:37.946079351,u_0020,ip_u_0020_1,newdev_000699,RU,app,1,0,
12701,2025-01-02 13:29:12.905382498,u_0380,ip_u_0380_2,dev_u_0380_0,AM,password,1,0,
9524,2025-01-02 13:29:41.372636765,u_0286,public_ip_028,dev_u_0286_0,RU,sms,1,0,
13943,2025-01-02 13:33:36.689034505,u_0418,newip_013943,dev_u_0418_0,RU,app,1,0,
14341,2025-01-02 13:37:53.562062229,u_0429,public_ip_045,dev_u_0429_2,BY,password,1,0,
12233,2025-01-02 13:50:21.456457105,u_0366,newip_012233,dev_u_0366_2,KZ,sms,1,0,
6701,2025-01-02 14:08:08.400312852,u_0200,ip_u_0200_0,dev_u_0200_0,KZ,sms,1,0,
804,2025-01-02 14:28:13.885960970,u_0024,ip_u_0024_0,dev_u_0024_0,RU,password,1,0,
9158,2025-01-02 14:32:02.138240221,u_0275,public_ip_001,dev_u_0275_0,AM,password,1,0,
5056,2025-01-02 14:35:39.823064566,u_0151,ip_u_0151_1,dev_u_0151_0,RU,password,1,0,
8659,2025-01-02 14:54:31.574053306,u_0260,newip_008659,dev_u_0260_0,RU,app,1,0,
13191,2025-01-02 14:57:50.033958850,u_0395,ip_u_0395_2,newdev_013191,DE,app,1,0,
16661,2025-01-02 14:58:20.362482032,u_0497,ip_u_0497_0,dev_u_0497_1,RU,sms,1,0,
15539,2025-01-02 15:01:51.803184269,u_0465,newip_015539,dev_u_0465_0,RU,password,1,0,
1876,2025-01-02 15:22:10.232750013,u_0056,public_ip_010,dev_u_0056_0,TR,password,1,0,
14951,2025-01-02 15:28:49.789980373,u_0446,ip_u_0446_1,dev_u_0446_0,BY,password,1,0,
1055,2025-01-02 15:38:19.333158163,u_0032,ip_u_0032_0,dev_u_0032_1,RU,sms,1,0,
6388,2025-01-02 15:41:53.068121696,u_0190,ip_u_0190_3,dev_u_0190_1,RU,app,1,0,
8616,2025-01-02 15:51:01.441125474,u_0259,public_ip_037,dev_u_0259_0,RU,sms,1,0,
16403,2025-01-02 15:58:06.919998367,u_0490,public_ip_047,newdev_016403,US,password,1,0,
12266,2025-01-02 16:07:41.068754182,u_0367,public_ip_005,dev_u_0367_1,GE,sms,1,0,
14514,2025-01-02 16:13:18.930786135,u_0434,public_ip_032,newdev_014514,RU,password,1,0,
12056,2025-01-02 16:19:00.714264821,u_0361,ip_u_0361_1,dev_u_0361_1,RU,password,1,0,
1803,2025-01-02 16:19:59.249614405,u_0054,ip_u_0054_1,dev_u_0054_1,RU,app,1,0,
8876,2025-01-02 16:27:02.605175093,u_0267,ip_u_0267_0,dev_u_0267_0,RU,password,1,0,
4227,2025-01-02 16:30:33.988814723,u_0126,ip_u_0126_0,dev_u_0126_0,BY,sms,1,0,
6200,2025-01-02 16:32:16.659410014,u_0184,ip_u_0184_0,dev_u_0184_0,BY,password,1,0,
15874,2025-01-02 16:37:53.893568272,u_0475,public_ip_033,dev_u_0475_0,RU,sms,1,0,
6272,2025-01-02 16:38:27.492419573,u_0186,ip_u_0186_0,newdev_006272,BY,password,1,0,
6715,2025-01-02 16:51:11.540449072,u_0200,ip_u_0200_0,dev_u_0200_1,KZ,sms,1,0,
701,2025-01-02 16:53:31.894491979,u_0021,newip_000701,newdev_000701,RU,password,1,0,
9253,2025-01-02 16:59:24.864573365,u_0278,ip_u_0278_0,dev_u_0278_0,RU,password,1,0,
3922,2025-01-02 17:06:37.889023921,u_0117,ip_u_0117_0,dev_u_0117_1,RU,sms,1,0,
6376,2025-01-02 17:18:41.144742648,u_0190,ip_u_0190_3,dev_u_0190_0,RU,sms,1,0,
6225,2025-01-02 17:21:31.171790113,u_0185,newip_006225,dev_u_0185_1,KZ,password,1,0,
14930,2025-01-02 17:25:44.815813953,u_0446,ip_u_0446_1,dev_u_0446_1,BY,sms,1,0,
14974,2025-01-02 17:41:28.199269983,u_0447,ip_u_0447_0,dev_u_0447_1,AM,password,1,0,
5490,2025-01-02 17:54:02.708277328,u_0164,ip_u_0164_1,dev_u_0164_0,AM,sms,1,0,
6271,2025-01-02 18:00:09.292406681,u_0186,public_ip_018,dev_u_0186_2,BY,password,1,0,
1006,2025-01-02 18:03:17.661624175,u_0030,ip_u_0030_0,dev_u_0030_0,RU,sms,1,0,
12126,2025-01-02 18:03:53.851203801,u_0363,ip_u_0363_0,dev_u_0363_1,RU,password,1,0,
7334,2025-01-02 18:10:25.338027076,u_0220,ip_u_0220_0,dev_u_0220_0,BY,password,1,0,
3393,2025-01-02 18:20:30.075151389,u_0101,ip_u_0101_1,dev_u_0101_0,RU,sms,1,0,
18079,2025-01-02 19:05:26.995814329,u_0219,attacker_ip_015,attacker_dev_009,DE,password,1,1,2025-01-05 21:05:26.995814329
5151,2025-01-02 19:07:44.693016362,u_0154,ip_u_0154_0,dev_u_0154_0,RU,sms,1,0,
18080,2025-01-02 19:09:22.995814329,u_0472,attacker_ip_015,attacker_dev_009,DE,password,1,1,2025-01-04 21:09:22.995814329
18082,2025-01-02 19:13:54.995814329,u_0233,attacker_ip_015,attacker_dev_009,DE,password,0,1,2025-01-08 15:13:54.995814329
14544,2025-01-02 19:17:55.585925979,u_0435,ip_u_0435_0,dev_u_0435_0,KZ,password,1,0,
14533,2025-01-02 19:18:24.261699716,u_0435,public_ip_022,dev_u_0435_0,KZ,password,1,0,
18081,2025-01-02 19:28:56.995814329,u_0287,attacker_ip_015,attacker_dev_009,DE,password,0,1,2025-01-10 06:28:56.995814329
3474,2025-01-02 19:29:23.513427116,u_0103,ip_u_0103_1,dev_u_0103_0,RU,app,1,0,
3491,2025-01-02 19:37:40.870053053,u_0104,public_ip_013,dev_u_0104_0,RU,password,1,0,
12005,2025-01-02 19:51:08.188981362,u_0359,public_ip_024,dev_u_0359_1,AM,app,1,0,
1308,2025-01-02 20:07:28.761559321,u_0039,ip_u_0039_1,newdev_001308,RU,sms,1,0,
15491,2025-01-02 20:09:10.919505818,u_0463,newip_015491,dev_u_0463_0,AM,sms,1,0,
12246,2025-01-02 20:13:55.843758758,u_0367,ip_u_0367_0,dev_u_0367_1,RU,password,1,0,
13759,2025-01-02 20:17:08.402079327,u_0412,ip_u_0412_1,dev_u_0412_1,RU,app,1,0,
14049,2025-01-02 20:35:15.023602562,u_0420,ip_u_0420_1,dev_u_0420_0,RU,app,1,0,
855,2025-01-02 20:43:08.472985042,u_0025,ip_u_0025_0,dev_u_0025_0,BY,sms,1,0,
10307,2025-01-02 20:45:33.163547591,u_0308,newip_010307,dev_u_0308_0,RU,sms,1,0,
11497,2025-01-02 20:45:59.301011577,u_0344,public_ip_030,dev_u_0344_0,RU,password,1,0,
1236,2025-01-02 20:46:06.938790124,u_0037,ip_u_0037_1,dev_u_0037_0,BY,app,1,0,
6548,2025-01-02 21:03:48.411305996,u_0195,ip_u_0195_1,dev_u_0195_0,AM,password,1,0,
9174,2025-01-02 21:09:11.243465915,u_0276,public_ip_038,newdev_009174,RU,password,1,0,
1555,2025-01-02 21:10:54.606421950,u_0047,ip_u_0047_0,dev_u_0047_0,KZ,sms,1,0,
9429,2025-01-02 21:11:53.106638003,u_0283,ip_u_0283_1,dev_u_0283_0,RU,password,1,0,
10566,2025-01-02 21:12:11.834416708,u_0316,public_ip_035,dev_u_0316_0,RU,password,1,0,
6684,2025-01-02 21:19:27.215429648,u_0199,ip_u_0199_1,dev_u_0199_0,RU,sms,1,0,
4919,2025-01-02 21:40:24.008221534,u_0147,ip_u_0147_2,newdev_004919,KZ,sms,1,0,
2436,2025-01-02 21:46:04.972672087,u_0073,newip_002436,dev_u_0073_1,BY,app,1,0,
10117,2025-01-02 21:48:08.283246785,u_0303,ip_u_0303_1,dev_u_0303_2,RU,sms,1,0,
11463,2025-01-02 21:48:35.162969022,u_0343,ip_u_0343_0,dev_u_0343_0,KZ,password,1,0,
2209,2025-01-02 21:55:03.083131479,u_0065,ip_u_0065_0,dev_u_0065_1,RU,password,1,0,
1599,2025-01-02 22:10:33.084752856,u_0048,ip_u_0048_1,dev_u_0048_0,RU,sms,0,0,
6888,2025-01-02 22:14:11.488742365,u_0205,ip_u_0205_1,dev_u_0205_0,AM,password,1,0,
6450,2025-01-02 22:48:15.128419802,u_0192,newip_006450,dev_u_0192_0,RU,password,1,0,
4460,2025-01-02 22:55:12.382922851,u_0133,newip_004460,dev_u_0133_0,RU,sms,1,0,
2765,2025-01-02 22:56:18.765385293,u_0083,ip_u_0083_1,dev_u_0083_0,GE,password,1,0,
6728,2025-01-02 23:12:45.134889790,u_0200,public_ip_017,dev_u_0200_1,KZ,sms,1,0,
7365,2025-01-02 23:19:31.644160231,u_0220,ip_u_0220_1,dev_u_0220_0,BY,password,1,0,
12460,2025-01-02 23:35:51.546226736,u_0373,ip_u_0373_0,newdev_012460,RU,sms,1,0,
1147,2025-01-02 23:36:29.124199581,u_0035,ip_u_0035_0,dev_u_0035_0,RU,sms,1,0,
10133,2025-01-02 23:40:22.259062463,u_0303,public_ip_021,dev_u_0303_0,RU,password,1,0,
10663,2025-01-02 23:45:47.160976947,u_0319,ip_u_0319_0,dev_u_0319_0,AM,password,1,0,
11339,2025-01-02 23:58:03.585815104,u_0340,ip_u_0340_0,dev_u_0340_0,BY,password,1,0,
12021,2025-01-03 00:06:15.443636104,u_0360,ip_u_0360_0,dev_u_0360_0,BY,password,1,0,
751,2025-01-03 00:37:23.527769753,u_0022,ip_u_0022_1,dev_u_0022_1,RU,app,1,0,
5502,2025-01-03 00:37:51.397715579,u_0164,public_ip_045,dev_u_0164_0,AM,password,1,0,
11706,2025-01-03 00:46:08.133156585,u_0351,ip_u_0351_0,dev_u_0351_0,RU,password,1,0,
14645,2025-01-03 01:18:20.111940087,u_0438,public_ip_003,dev_u_0438_0,RU,password,1,0,
14071,2025-01-03 01:24:31.964442018,u_0421,ip_u_0421_2,dev_u_0421_1,RU,password,1,0,
1893,2025-01-03 01:25:53.325395631,u_0056,ip_u_0056_1,dev_u_0056_0,RU,password,0,0,
8055,2025-01-03 01:29:51.281929142,u_0241,ip_u_0241_1,dev_u_0241_1,AM,password,1,0,
16221,2025-01-03 01:44:04.948227350,u_0485,ip_u_0485_0,dev_u_0485_0,RU,password,1,0,
3828,2025-01-03 01:48:50.444975892,u_0114,ip_u_0114_2,dev_u_0114_0,RU,sms,1,0,
3053,2025-01-03 01:59:05.754994444,u_0091,ip_u_0091_0,dev_u_0091_0,RU,password,1,0,
3730,2025-01-03 02:07:19.456621370,u_0111,ip_u_0111_0,dev_u_0111_0,RU,sms,1,0,
12159,2025-01-03 02:17:46.310625568,u_0364,ip_u_0364_1,dev_u_0364_0,BY,password,1,0,
15209,2025-01-03 02:34:40.936027910,u_0454,ip_u_0454_0,dev_u_0454_0,BY,password,1,0,
4072,2025-01-03 02:46:06.592240309,u_0121,public_ip_046,dev_u_0121_0,RU,password,1,0,
11764,2025-01-03 03:01:49.582845150,u_0353,public_ip_009,dev_u_0353_0,KZ,password,1,0,
12054,2025-01-03 03:03:09.945809518,u_0361,ip_u_0361_1,dev_u_0361_0,RU,sms,1,0,
11837,2025-01-03 03:04:28.349501030,u_0354,ip_u_0354_0,newdev_011837,AM,sms,1,0,
16594,2025-01-03 03:05:36.736733462,u_0495,public_ip_000,dev_u_0495_0,RU,password,1,0,
18544,2025-01-03 03:15:24.121341637,u_0444,ip_u_0444_0,dev_u_0444_0,RU,app,0,1,2025-01-08 18:15:24.121341637
15359,2025-01-03 03:15:34.593494521,u_0458,public_ip_049,dev_u_0458_0,BY,app,0,0,
7200,2025-01-03 03:20:23.600300084,u_0216,ip_u_0216_1,dev_u_0216_0,BY,password,1,0,
16514,2025-01-03 03:38:06.150999757,u_0493,ip_u_0493_1,dev_u_0493_0,RU,password,1,0,
14742,2025-01-03 03:46:01.652564617,u_0441,ip_u_0441_0,dev_u_0441_0,RU,password,1,0,
16117,2025-01-03 03:47:02.157844685,u_0482,ip_u_0482_1,dev_u_0482_0,RU,app,1,0,
7112,2025-01-03 03:53:34.597497863,u_0213,newip_007112,dev_u_0213_1,AM,sms,1,0,
8787,2025-01-03 04:01:43.723654315,u_0264,public_ip_024,dev_u_0264_1,RU,password,1,0,
14737,2025-01-03 04:09:23.558254086,u_0440,ip_u_0440_1,newdev_014737,BY,password,1,0,
14117,2025-01-03 04:16:58.894835740,u_0422,ip_u_0422_1,dev_u_0422_0,RU,password,1,0,
824,2025-01-03 04:26:21.373290107,u_0025,ip_u_0025_0,dev_u_0025_0,BY,password,1,0,
736,2025-01-03 04:27:11.779030067,u_0021,ip_u_0021_1,dev_u_0021_1,RU,password,1,0,
6050,2025-01-03 04:33:07.602790532,u_0179,ip_u_0179_0,dev_u_0179_0,RU,app,0,0,
14617,2025-01-03 04:34:40.219184795,u_0437,ip_u_0437_0,dev_u_0437_1,RU,password,1,0,
7635,2025-01-03 04:42:25.976091061,u_0228,ip_u_0228_0,dev_u_0228_0,KZ,app,1,0,
10200,2025-01-03 04:44:32.104137704,u_0305,ip_u_0305_0,dev_u_0305_1,KZ,password,1,0,
7315,2025-01-03 04:51:08.044596144,u_0219,ip_u_0219_1,dev_u_0219_1,RU,app,1,0,
4923,2025-01-03 04:51:26.357699093,u_0147,public_ip_006,dev_u_0147_0,KZ,password,1,0,
8790,2025-01-03 04:55:33.546519280,u_0264,newip_008790,newdev_008790,RU,password,0,0,
556,2025-01-03 05:05:49.916483961,u_0016,newip_000556,dev_u_0016_0,BY,sms,1,0,
509,2025-01-03 05:06:03.141860170,u_0015,public_ip_005,dev_u_0015_1,RU,app,1,0,
9553,2025-01-03 05:07:12.543891881,u_0287,ip_u_0287_1,dev_u_0287_0,RU,sms,1,0,
11162,2025-01-03 05:10:59.467971113,u_0334,ip_u_0334_0,dev_u_0334_1,KZ,sms,1,0,
15078,2025-01-03 05:28:39.183848030,u_0450,ip_u_0450_0,dev_u_0450_0,RU,app,1,0,
9146,2025-01-03 05:42:07.076805673,u_0275,ip_u_0275_0,dev_u_0275_0,AM,password,1,0,
14181,2025-01-03 05:45:35.002645211,u_0424,ip_u_0424_0,dev_u_0424_1,KZ,password,1,0,
7584,2025-01-03 05:48:04.651622839,u_0227,newip_007584,dev_u_0227_0,RU,sms,1,0,
506,2025-01-03 05:57:52.433416383,u_0015,ip_u_0015_1,dev_u_0015_0,RU,sms,1,0,
16588,2025-01-03 06:00:01.764093362,u_0495,ip_u_0495_0,dev_u_0495_1,RU,sms,1,0,
9960,2025-01-03 06:00:47.814965074,u_0298,ip_u_0298_0,dev_u_0298_1,AM,sms,1,0,
5243,2025-01-03 06:44:04.834611121,u_0156,ip_u_0156_0,dev_u_0156_0,RU,password,1,0,
11286,2025-01-03 06:46:31.634837104,u_0338,ip_u_0338_1,dev_u_0338_1,BY,sms,1,0,
2725,2025-01-03 06:47:05.234565279,u_0082,ip_u_0082_0,dev_u_0082_2,RU,password,1,0,
2942,2025-01-03 06:47:10.400101304,u_0088,ip_u_0088_0,dev_u_0088_0,AM,password,1,0,
8306,2025-01-03 07:15:21.280554808,u_0249,ip_u_0249_0,newdev_008306,RU,password,1,0,
14740,2025-01-03 07:27:47.528067959,u_0441,ip_u_0441_0,newdev_014740,RU,sms,1,0,
16614,2025-01-03 07:32:19.383525991,u_0496,ip_u_0496_1,newdev_016614,RU,password,1,0,
3909,2025-01-03 07:44:03.054400324,u_0116,ip_u_0116_0,dev_u_0116_1,RU,password,1,0,
16529,2025-01-03 07:46:14.356769952,u_0494,newip_016529,dev_u_0494_0,RU,password,1,0,
16532,2025-01-03 07:52:13.196569230,u_0494,newip_016532,dev_u_0494_0,RU,sms,1,0,
2322,2025-01-03 07:54:35.596303632,u_0069,public_ip_030,dev_u_0069_2,BY,sms,1,0,
5476,2025-01-03 08:10:16.450034741,u_0163,ip_u_0163_0,dev_u_0163_0,BY,app,1,0,
3724,2025-01-03 08:11:55.934935240,u_0111,ip_u_0111_1,dev_u_0111_0,RU,sms,1,0,
14457,2025-01-03 08:20:36.730591452,u_0433,newip_014457,dev_u_0433_1,RU,password,1,0,
7911,2025-01-03 08:32:03.940122179,u_0236,ip_u_0236_1,dev_u_0236_0,RU,sms,1,0,
15496,2025-01-03 08:40:47.898861447,u_0463,ip_u_0463_1,dev_u_0463_0,DE,password,1,0,
1003,2025-01-03 08:58:55.010131303,u_0030,public_ip_006,dev_u_0030_0,RU,sms,1,0,
2853,2025-01-03 09:09:36.435655627,u_0086,newip_002853,newdev_002853,KZ,password,1,0,
7463,2025-01-03 09:26:30.696735579,u_0223,ip_u_0223_1,dev_u_0223_0,RU,sms,1,0,
7075,2025-01-03 09:45:42.704618353,u_0211,ip_u_0211_0,dev_u_0211_0,KZ,password,1,0,
12451,2025-01-03 09:47:17.167258485,u_0373,ip_u_0373_2,dev_u_0373_0,RU,password,1,0,
11919,2025-01-03 09:50:21.394930895,u_0357,ip_u_0357_1,dev_u_0357_0,KZ,password,1,0,
